Exchange,Token,Categories,Trading Pair,Market,Last Traded At,Bid/Ask Spread Percentage,Volume,Current Price (USD),Market Cap (USD),Total Volume (USD),"High (24h, USD)","Low (24h, USD)","Price Change (24h, USD)",Price Change Percentage (24h),Price Change Percentage (7d),Price Change Percentage (14d),Price Change Percentage (30d),Price Change Percentage (60d),Price Change Percentage (200d),Price Change Percentage (1y),Trading Volume (24h),Market Cap Change (24h),Market Cap Change Percentage (24h)
uniswap,martin-shkreli-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:17:09+00:00,0.604818%,1787704092.68503,3.41809e-07,0.0,614.38,3.4201e-07,3.31052e-07,2.545e-09,0.75024,2.92557,4.35506,-8.02089,-35.10392,-10.02802,-5.65983,614.38,0.0,0.0
uniswap,dogegf,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:34:11+00:00,0.604952%,114996823876106.0,7.6685e-11,2042730,13876.24,8.6772e-11,7.4477e-11,-7.269248e-12,-8.65856,10.695,-1.12794,-5.85056,-22.23274,-71.24324,-28.50605,13876.24,-193637.33079639,-8.65856
uniswap,kitty-inu,"Gaming (GameFi), Meme",weth,Uniswap V2 (Ethereum),2024-09-23T00:31:00+00:00,0.605146%,4358658794.55951,7.26542e-07,531639,3183.29,7.26892e-07,6.53686e-07,1.235e-08,1.7292,11.49494,21.79187,-8.91634,-54.75434,-94.38223,-93.93906,3183.29,9068.86,1.73543
uniswap,shih-tzu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T23:26:50+00:00,0.605258%,11392357627.1382,4.38944e-10,438724,5.0,1.453e-09,4.3145e-10,4.888e-12,1.12607,15.16267,8.18041,-7.26869,-29.79641,-51.46054,184.9915,5.0,4247.75,0.97767
uniswap,oggy-inu-2,"Artificial Intelligence (AI), Meme",weth,Uniswap V2 (Ethereum),2024-09-22T23:48:09+00:00,0.604684%,160743503.254098,1.19e-06,239441,363.87,1.5e-06,9.65995e-07,1.36276e-07,12.92058,23.13061,21.29939,8.95313,-20.57507,-84.84375,0.0,363.87,27213,12.82235
uniswap,inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:08:12+00:00,0.604695%,543175566787.275,5.59496e-10,278736,303.04,5.58789e-10,5.34448e-10,1.8375e-11,3.3957,32.1338,52.53378,24.91959,-22.50766,-51.46227,160.33897,303.04,8654.84,3.20453
uniswap,martin-shkreli-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:17:09+00:00,0.604807%,1787704092.68503,3.42442e-07,0.0,615.52,3.4201e-07,3.31052e-07,3.178e-09,0.93686,3.11622,4.54835,-7.85052,-34.98371,-9.86137,-5.48509,615.52,0.0,0.0
uniswap,dogegf,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:34:11+00:00,0.60494%,114996823876106.0,7.6796e-11,2045671,13896.4,8.6772e-11,7.4477e-11,-7.249348e-12,-8.62556,10.85438,-0.98559,-5.715,-22.12077,-71.20183,-28.40312,13896.4,-193107.22179587,-8.62556
uniswap,kitty-inu,"Gaming (GameFi), Meme",weth,Uniswap V2 (Ethereum),2024-09-23T00:31:00+00:00,0.605133%,4358658794.55951,7.28008e-07,532633,3189.71,7.26892e-07,6.53686e-07,2.4607e-08,3.49822,11.71996,22.03767,-8.73252,-54.66302,-94.37089,-93.92683,3189.71,20503,4.00339
uniswap,shih-tzu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T23:26:50+00:00,0.605258%,11392357627.1382,4.39356e-10,439356,5.01,1.453e-09,4.3145e-10,4.929e-12,1.13461,15.27076,8.28194,-7.18165,-29.73052,-51.41498,185.25899,5.01,4929.04,1.13461
uniswap,cramer-coin,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:54:22+00:00,0.605474%,101558.614904986,0.00051833,438810,52.64,0.00051761,0.00050323,9.76e-06,1.91838,25.16488,25.73234,11.09724,-11.52436,-94.05653,-43.96074,52.64,8809.0,2.0486
uniswap,one-hundred-million-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:35:11+00:00,0.605788%,125840.342177798,0.00089767,0.0,112.96,0.00089603,0.00087686,1.646e-05,1.86828,18.8878,17.22899,3.09567,-12.44408,-16.52835,86.01611,112.96,0.0,0.0
uniswap,hokkaido-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:33:25+00:00,0.605882%,3776147841488.1,5.246e-12,519546,19.81,5.279e-12,5.068e-12,-1.6463e-14,-0.31284,7.94195,-2.52655,-9.72437,-17.18285,-90.00241,0.0,19.81,-2237.564777584,-0.42883
uniswap,kermit-cc0e2d66-4b46-4eaf-9f4e-5caa883d1c09,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T21:43:05+00:00,0.606021%,611136.416275265,0.00023628,0.0,144.92,0.00023628,0.00022712,3.16e-06,1.35366,47.14054,49.99567,14.50191,23.70522,-34.52813,134.58977,144.92,0.0,0.0
uniswap,truth-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:31:20+00:00,0.606228%,31455145.0252814,7.203e-05,0.0,2312.72,7.294e-05,6.875e-05,2.93e-06,4.24551,37.17236,57.96858,-24.38531,-74.68607,0.0,0.0,2312.72,0.0,0.0
uniswap,fottie,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T23:30:27+00:00,0.606222%,117340669.898031,1.02e-06,0.0,48691,1.02e-06,8.68107e-07,1.1985e-07,13.3382,65.26844,50.98028,-21.16717,-25.57049,0.0,0.0,48691,0.0,0.0
uniswap,pink-hood-froglicker,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:58:20+00:00,0.606617%,52382709.7628661,4.421e-05,0.0,2343.36,4.451e-05,4.246e-05,1.24e-06,2.8847,-8.74805,-23.02654,-64.22092,-95.77464,0.0,0.0,2343.36,0.0,0.0
uniswap,fuku,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T21:51:37+00:00,0.606768%,1002833643.26076,1.36e-06,570666,1341.01,1.36e-06,1.29e-06,3.3785e-08,2.54768,111.19124,102.85303,0.0,0.0,0.0,0.0,1341.01,13215.63,2.37073
uniswap,lakeviewmeta,Metaverse,weth,Uniswap V2 (Ethereum),2024-09-22T23:04:15+00:00,0.606769%,1715174.13453268,0.00017661,162077,303.09,0.00017613,2.62e-06,4.24e-06,2.45734,10.78519,33.96751,8.25902,-6.1893,-73.36001,-49.67959,303.09,3612.97,2.27999
uniswap,memes-street,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:13:28+00:00,0.607108%,61259130506.8926,4.88137e-07,0.0,30732,5.43485e-07,4.0081e-07,8.7327e-08,21.7876,49.85598,12.40374,14.64862,174.3551,-46.82619,0.0,30732,0.0,0.0
uniswap,jeff,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T21:33:09+00:00,0.606824%,34254.3702105506,0.00207242,0.0,70.99,0.00206888,0.00199197,4.857e-05,2.39998,18.44843,13.19832,-3.14524,-43.97594,-79.38559,329.8423,70.99,0.0,0.0
uniswap,rake-com,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-22T23:59:06+00:00,0.606934%,1000000.0,0.00015082,10356993,1202193,0.00015222,0.00014448,-1.269216162576e-06,-0.8345,5.5504,-7.75383,-15.13383,-33.13055,49.04167,0.0,1202193,-94169.0690227,-0.90104
uniswap,shanghai-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:22:17+00:00,0.606979%,964125549837.244,2.88296e-10,0.0,279.43,2.91019e-10,2.76729e-10,-2.132193e-12,-0.73415,345.52872,345.52872,263.15376,114.90816,56.66012,120.77246,279.43,0.0,0.0
uniswap,illumicati,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T23:46:01+00:00,0.607221%,12550379873.1009,7.149e-09,380905,163.41,7.259e-09,6.775e-09,3.34298e-10,4.9058,19.51094,11.92255,2.14909,-27.28746,-71.80476,0.0,163.41,18265.06,5.0367
uniswap,american-shiba,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T19:27:20+00:00,0.60738%,8642067678349.53,2.991e-12,0.0,25.85,2.983e-12,2.866e-12,7.3688e-14,2.52611,11.38346,-68.66117,-5.71867,-70.64011,-81.90933,-14.69555,25.85,0.0,0.0
uniswap,t-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T19:19:41+00:00,0.607466%,561420551.645554,1.15e-06,0.0,636.61,1.15e-06,1.09e-06,4.4503e-08,4.03975,-0.47167,-7.16668,-34.1284,-66.3253,0.0,0.0,636.61,0.0,0.0
uniswap,clown-pepe,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:36:34+00:00,0.607688%,14295713756.3673,6.03674e-07,0.0,8666.38,6.48402e-07,5.30182e-07,6.2591e-08,11.56778,3.35601,36.54424,22.77211,-2.37307,-84.97921,297.43683,8666.38,0.0,0.0
uniswap,baby-pepe-on-eth,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:54:31+00:00,0.607905%,2821090492.35713,1.66986e-07,0.0,471.08,1.66953e-07,1.60039e-07,4.944e-09,3.05101,22.88201,21.77383,-2.45418,-51.83678,0.0,0.0,471.08,0.0,0.0
uniswap,marv,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:03:41+00:00,0.608086%,3146779475102.2,6.79534e-10,285873,9574.75,7.04892e-10,5.93766e-10,3.4496e-11,5.34791,106.84157,28.04703,-12.20259,-40.73991,0.0,0.0,9574.75,14642.52,5.39854
uniswap,resistor-ai,Artificial Intelligence (AI),weth,Uniswap V2 (Ethereum),2024-09-23T00:27:57+00:00,0.608685%,205857.526145818,7.586e-05,0.0,15.6,7.563e-05,7.231e-05,1.83e-06,2.47604,21.6359,11.03039,-83.82623,-89.03461,0.0,0.0,15.6,0.0,0.0
uniswap,wif-on-eth,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:00:24+00:00,0.608846%,3533234.08091404,0.00011627,0.0,42751,0.00013038,0.0001056,-1.3502188108682e-05,-10.40448,21.24029,43.77465,31.72362,16.43658,0.0,0.0,42751,0.0,0.0
uniswap,jackbot,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-22T20:25:56+00:00,0.609014%,51045300.1829768,2.01e-06,0.0,102.62,2e-06,1.92e-06,5.7082e-08,2.9223,13.38708,14.09401,-6.62423,-32.96518,-77.61655,0.0,102.62,0.0,0.0
uniswap,a-fund-baby,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T23:24:30+00:00,0.609025%,137117.207168959,0.00038709,0.0,53.08,0.00038549,0.00037272,1.071e-05,2.84664,-72.18266,-67.00095,-74.06651,-76.81874,-89.43309,-71.76347,53.08,0.0,0.0
uniswap,pikaboss,Meme,tether,Uniswap V2 (Ethereum),2024-09-23T00:22:59+00:00,0.609077%,40795985963.7667,2.1556e-08,9068292,21430,2.1768e-08,2.142e-08,8.951e-12,0.04154,10.95324,12.64579,20.81045,17.42858,16.96068,0.0,21430,9110.59,0.10057
uniswap,xdoge-4,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:20:17+00:00,0.609679%,37413897524501.8,3.06199e-10,0.0,10337.45,3.21584e-10,2.167e-10,7.9774e-11,35.23176,135.87,134.35915,139.14651,126.71859,-50.83947,0.0,10337.45,0.0,0.0
uniswap,helga-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T20:40:23+00:00,0.609863%,17778740256.3197,6.745e-09,0.0,119.91,6.719e-09,6.324e-09,4.21284e-10,6.66219,32.69402,17.84448,3.44927,-13.95311,0.0,0.0,119.91,0.0,0.0
uniswap,proof-of-pepe,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:24:51+00:00,0.610039%,905948.90422961,7.632e-05,0.0,69.21,7.601e-05,7.364e-05,1.82e-06,2.44259,15.60892,22.29492,87.95716,33.1169,-69.67929,-89.17178,69.21,0.0,0.0
uniswap,lockheed-martin-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:24:52+00:00,0.610547%,377952.510943796,0.00011496,0.0,43.45,0.00011433,0.00011031,1.22e-06,1.07674,0.90688,6.65899,-13.92572,-24.32352,-27.58128,0.0,43.45,0.0,0.0
uniswap,tucker-carlson,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T20:40:17+00:00,0.610837%,933342578.087112,1.97e-06,0.0,2081.64,1.96e-06,1.75e-06,2.08962e-07,11.84391,30.52558,14.98128,-2.54159,-48.80945,-93.16402,0.0,2081.64,0.0,0.0
uniswap,tales-of-pepe,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T23:48:23+00:00,0.612608%,676702544205.798,1.809e-09,125425,1165.51,1.807e-09,1.564e-09,2.39818e-10,15.27955,-98.6915,-99.54903,0.0,0.0,0.0,0.0,1165.51,16578.55,15.23118
uniswap,ishi,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:36:35+00:00,0.613138%,15621077059.2565,1.86273e-07,78301,3053.91,2.17685e-07,1.78387e-07,-3.1411451733e-08,-14.42978,-1.28704,13.43963,-24.41091,-57.45594,0.0,0.0,3053.91,-13166.5089700448,-14.3948
uniswap,chad-frog,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T19:21:04+00:00,0.614947%,2831931506.6098,1.23883e-07,0.0,356.15,1.25308e-07,1.17388e-07,-1.425042138e-09,-1.13723,40.90648,48.71416,17.10005,-54.01888,0.0,0.0,356.15,0.0,0.0
uniswap,chad,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T21:48:25+00:00,0.615725%,1295323548.58955,1.45e-06,0.0,1881.3,1.45e-06,1.4e-06,1.581e-08,1.10363,29.89489,28.64313,-1.45667,-6.58086,-56.35912,0.0,1881.3,0.0,0.0
uniswap,pepega,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T22:38:25+00:00,0.616092%,1039420938.41792,1.62585e-07,68258,168.28,1.75047e-07,1.51978e-07,-1.2459876312e-08,-7.11811,4.43538,16.13624,-12.88122,-77.02015,0.0,0.0,168.28,-5381.8476577086,-7.30837
uniswap,yuge-on-eth,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:33:43+00:00,0.619907%,100011146680.944,3.3615e-08,0.0,3125.01,3.4813e-08,2.7137e-08,-1.197456691e-09,-3.43971,-20.87236,16.65747,-17.3091,-66.88611,0.0,0.0,3125.01,0.0,0.0
uniswap,matt,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T00:23:24+00:00,0.619705%,112280000.0,4.78561e-07,47856,53.73,4.77455e-07,4.51784e-07,1.4201e-08,3.05808,-39.34211,-46.50368,-82.25787,-89.68798,0.0,0.0,53.73,1420.05,3.05808
uniswap,doge-2-0,Meme,haycoin,Uniswap V2 (Ethereum),2024-09-23T03:17:16+00:00,0.621154%,176436376643.844,6.171e-09,0.0,19251.77,6.21e-09,5.783e-09,2.42336e-10,4.08728,89.06958,86.63375,28.85973,64.76215,17.50256,95.54737,19251.77,0.0,0.0
uniswap,doge-2-0,Meme,troll,Uniswap V2 (Ethereum),2024-09-23T00:28:36+00:00,0.621843%,61194520908.8292,6.171e-09,0.0,19251.77,6.21e-09,5.783e-09,2.42336e-10,4.08728,89.06958,86.63375,28.85973,64.76215,17.50256,95.54737,19251.77,0.0,0.0
uniswap,xdoge-2,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T21:27:25+00:00,0.623904%,1696565515874.92,3.986e-09,0.0,7190.57,5.841e-09,2.376e-09,1.586e-09,66.07126,-4.28946,-5.27102,-26.98568,-4.76262,80.29635,992.68169,7190.57,0.0,0.0
uniswap,musk-gold,Meme,tether,Uniswap V2 (Ethereum),2024-09-22T20:56:57+00:00,0.626807%,914755.214069995,0.00087861,30331,9788.58,0.00094742,0.0008325,1.367e-05,1.58042,1.90115,4.20891,-12.34346,-28.63218,-70.24607,-69.29824,9788.58,471.9,1.58042
uniswap,grok1-5,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T20:02:45+00:00,0.62687%,6640847893.98868,2.7384e-08,0.0,182.29,2.7462e-08,2.5925e-08,8.45488e-10,3.18593,9.25796,13.45665,-8.84845,-91.85347,-99.56761,0.0,182.29,0.0,0.0
uniswap,diamond-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T19:34:53+00:00,0.628453%,399849939.961545,4.5945e-08,0.0,18.37,4.5722e-08,4.4439e-08,2.41109e-10,0.52755,90.27146,75.59591,19.3106,6.82454,0.0,0.0,18.37,0.0,0.0
uniswap,brettei,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T20:58:39+00:00,0.630593%,24138765.2409695,1.618e-05,0.0,394.27,1.802e-05,1.529e-05,-1.838451171599e-06,-10.2021,45.30473,39.21276,1.30483,-48.90957,0.0,0.0,394.27,0.0,0.0
uniswap,boba,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T19:25:46+00:00,0.635631%,18121290974.8726,3.5505e-08,0.0,685.1,3.5656e-08,3.4655e-08,-1.36297341e-10,-0.38241,51.2892,51.2892,39.81715,2.18996,0.0,0.0,685.1,0.0,0.0
uniswap,magic-internet-cash,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T21:37:38+00:00,0.635653%,510730.695733755,0.00020232,0.0,103.33,0.0002026,0.00019109,7.04e-06,3.60329,3.91206,-28.4754,35.20262,1.86737,-85.37809,-37.15716,103.33,0.0,0.0
uniswap,xaigrok,Meme,weth,Uniswap V2 (Ethereum),2024-09-22T20:11:19+00:00,0.64054%,317072623543.198,1.66513e-10,0.0,52.8,1.66612e-10,1.57188e-10,6.069e-12,3.78246,15.81878,23.30415,11.44117,-33.90763,-31.50878,0.0,52.8,0.0,0.0
uniswap,dope-wars-paper,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-23T01:07:23+00:00,0.64616%,79756.5542682976,0.00254176,2307223,5119.49,0.00257726,0.00235597,-3.258996513146e-05,-1.26595,-14.95103,-8.55828,-34.81518,-22.8355,-66.39724,84.6575,5119.49,-27664.37764824,-1.18483
uniswap,dark-energy-crystals,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-23T01:18:07+00:00,0.652691%,147002.698,0.0007975,0.0,2055.71,0.00079867,0.00077016,2.191e-05,2.82471,3.03118,12.64776,15.33169,19.38275,-13.08794,8.07503,2055.71,0.0,0.0
uniswap,mimir-token,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-23T01:08:34+00:00,0.663187%,203565.894504024,0.0016799,0.0,998.18,0.00180007,0.00141419,0.00026401,18.64591,33.85401,41.52242,25.69724,1.70764,-41.72164,5.99316,998.18,0.0,0.0
uniswap,spheroid-universe,Metaverse,weth,Uniswap V2 (Ethereum),2024-09-22T22:13:58+00:00,0.677888%,27708.5869345062,0.00092693,2068198,60022,0.00103966,0.00084805,7.555e-05,8.87355,-28.50451,-33.92588,-30.70468,-40.37265,-66.90151,-84.21974,60022,160104,8.39076
uniswap,cate-on-eth,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:45+00:00,0.603397%,145727980.635328,0.0160254,16007437,7282239,0.01885578,0.01432658,-0.0007330789518479,-4.37438,-56.46495,0.0,0.0,0.0,0.0,0.0,7282239,-750973.4592694,-4.48117
uniswap,palm-ai,Artificial Intelligence (AI),weth,Uniswap V2 (Ethereum),2024-09-23T03:44:16+00:00,0.603083%,267433.483447344,0.59653,46136226,500616,0.600124,0.539402,0.051233,9.39541,48.24236,52.69615,50.49008,46.35734,-46.01178,0.0,500616,4430514,10.62328
uniswap,gou,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:01+00:00,0.603698%,244701203.512102,0.00562496,5624957,1764726,0.00879801,0.00501147,-0.00010976564673505,-1.91405,4752.21568,1085.72216,240.04852,0.0,0.0,0.0,1764726,-52234.09607066,-0.92007
uniswap,arc,Artificial Intelligence (AI),weth,Uniswap V2 (Ethereum),2024-09-23T03:44:06+00:00,0.60321%,4455256.026692,0.0255085,24745623,184125,0.02570239,0.02179849,0.00289586,12.80639,34.7528,35.76918,11.10496,5.34267,-80.65719,99.18724,184125,2782448,12.6687
uniswap,dejitaru-tsuka,Meme,usd-coin,Uniswap V2 (Ethereum),2024-09-23T03:44:06+00:00,0.603225%,5369389.15768235,0.00604696,6034060,118280,0.00618656,0.005642,0.00040451,7.16906,23.00833,38.49553,-0.90521,-15.71121,-87.91521,-74.53072,118280,384776,6.81106
uniswap,elon,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:44:22+00:00,0.603294%,38494289656.7589,4.71e-06,3231255,233771,5.21e-06,4.09e-06,4.04489e-07,9.38441,2.47846,15.70068,-4.65744,-53.95983,0.0,0.0,233771,277876,9.40873
uniswap,tao-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:47:12+00:00,0.603362%,26188008.8760221,0.01110679,10292358,384514,0.01104143,0.00549308,0.00551171,98.50988,209.80725,188.54182,119.04618,122.56347,-47.18474,0.0,384514,5107549,98.50988
uniswap,bluzelle,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-23T02:46:21+00:00,0.603347%,282363.44671927,0.153543,66926101,18092190,0.154821,0.143109,0.00950237,6.59702,28.53019,31.70521,-0.85859,-8.4621,-54.49342,-16.38995,18092190,3916870,6.21634
uniswap,bluzelle,Gaming (GameFi),usd-coin,Uniswap V2 (Ethereum),2024-09-23T03:31:00+00:00,0.603358%,427564.33443178,0.153543,66926101,18092190,0.154821,0.143109,0.00950237,6.59702,28.53019,31.70521,-0.85859,-8.4621,-54.49342,-16.38995,18092190,3916870,6.21634
uniswap,colon,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:01+00:00,0.603973%,191333666.911867,0.00224708,2174047,525294,0.00293857,0.00187478,-0.00039120616917059,-14.82807,109.85115,1.02816,-8.7159,0.0,0.0,0.0,525294,-415308.86506129,-16.03908
uniswap,biaoqing,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:44:24+00:00,0.603827%,43179604.9692567,0.00167256,1711310,222929,0.00177212,0.00123495,0.00041878,33.40119,53.59021,64.27815,-16.93584,-59.31412,0.0,0.0,222929,473030,38.20057
uniswap,onigiri-2,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:01+00:00,0.604049%,41308116408.4744,5.74e-06,2384288,219222,6.15e-06,4.46e-06,1.22e-06,27.00138,363.8916,186.68451,125.1625,0.0,0.0,0.0,219222,548145,29.85311
uniswap,kabosu-inu,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:47:09+00:00,0.6039%,30123424621.2834,1.67e-06,0.0,53372,1.91e-06,1.53e-06,-2.38604570385e-07,-12.47797,152.3608,153.92968,52.10833,221.8766,-27.01956,3.29013,53372,0.0,0.0
uniswap,fuku-kun,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:01+00:00,0.604134%,51020513573.2138,2.7e-06,1026645,357243,3.42e-06,2.67e-06,-3.20466558159e-07,-10.59345,94.1057,5.86795,-59.93598,0.0,0.0,0.0,357243,-122682.60335595,-10.67429
uniswap,gigachad-eth,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:44:11+00:00,0.604183%,27292783355727.2,6.335e-09,0.0,178939,7.556e-09,5.429e-09,-1.075604053e-09,-14.51452,665.82881,1025.40779,338.99338,81.23805,0.0,0.0,178939,0.0,0.0
uniswap,pha,"Artificial Intelligence (AI), AI Agents",weth,Uniswap V2 (Ethereum),2024-09-23T03:44:00+00:00,0.604219%,513591.675711211,0.121384,91400647,15312919,0.129478,0.112216,0.00518393,4.46123,17.10378,13.48657,3.29903,1.08656,-25.47134,26.4974,15312919,4136087,4.73971
uniswap,polka-city,"Gaming (GameFi), Metaverse",weth,Uniswap V2 (Ethereum),2024-09-23T02:59:53+00:00,0.604157%,291028.674714052,0.00617809,2547224,1258737,0.00619166,0.00595723,3.402e-05,0.55376,8.12325,6.19313,-1.98822,-25.27348,-80.90223,29.55261,1258737,12244.02,0.483
uniswap,apescreener,Artificial Intelligence (AI),weth,Uniswap V2 (Ethereum),2024-09-23T03:44:24+00:00,0.604501%,2068068.97515232,0.01975229,1975229,43840,0.02255369,0.018622,-0.0019262551564297,-8.88554,42.0826,59.83309,27.75326,311.56702,0.0,0.0,43840,-192625.51564297,-8.88554
uniswap,ispolink,"Artificial Intelligence (AI), Gaming (GameFi)",weth,Uniswap V2 (Ethereum),2024-09-23T01:38:16+00:00,0.604768%,10298375.1170198,0.00101925,3074150,449840,0.00104949,0.00096122,-1.361833268706e-05,-1.3185,22.10102,51.88957,-0.15044,-18.24123,-45.5602,138.74801,449840,-26217.39617693,-0.84562
uniswap,gateway-to-mars,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:44:15+00:00,0.608481%,588080878686.165,5.57357e-07,384298,581354,1.34e-06,3.82165e-07,-2.58403496164e-07,-31.67638,340.91732,91.14873,352.44501,245.42116,4.84559,0.0,581354,-178169.210604833,-31.67638
uniswap,tsutsuji-doge-s-sister,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:01+00:00,0.605602%,297780171.33928,0.00049454,465341,142599,0.00056411,0.00036155,-3.610161763131e-05,-6.80341,320.6837,212.78655,62.66597,0.0,0.0,0.0,142599,-33929.552648897,-6.79583
uniswap,matt-furie-s-boys-club,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:47:58+00:00,0.605623%,5149126.42431318,0.01140791,0.0,49870,0.01057676,0.00782659,0.00321602,39.25863,128.69214,290.72579,197.69928,36.8609,0.0,0.0,49870,0.0,0.0
uniswap,superfarm,Gaming (GameFi),the-sandbox,Uniswap V2 (Ethereum),2024-09-23T03:18:40+00:00,0.605641%,3730.93354379065,0.967506,437058574,43089124,0.978842,0.877786,0.056877,6.24594,8.28059,42.91084,46.82336,39.25768,-33.31984,1095.33888,43089124,26115607,6.35504
uniswap,rintaro,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:48:01+00:00,0.608026%,159736909815.673,7.43087e-07,312671,127609,1.16e-06,4.69479e-07,2.6975e-08,3.76683,0.0,0.0,0.0,0.0,0.0,0.0,127609,11409.5,3.78725
uniswap,maga-pepe-2,Meme,weth,Uniswap V2 (Ethereum),2024-09-23T03:44:25+00:00,0.608311%,58646419121.0403,4.92913e-07,207363,32035,6.59486e-07,4.39522e-07,-5.6626597176e-08,-10.30438,-17.22917,-17.04732,-40.38187,-88.25226,0.0,0.0,32035,-23647.604017709,-10.23657
uniswap,purefi,Artificial Intelligence (AI),weth,Uniswap V2 (Ethereum),2024-09-22T23:28:38+00:00,0.609542%,56641.8996860172,0.03144473,2278392,41546,0.03240772,0.02914401,0.0013028,4.32221,8.7817,10.89988,-13.39155,-38.33516,-83.47742,99.33327,41546,93320,4.27081
uniswap,gala,Gaming (GameFi),weth,Uniswap V2 (Ethereum),2024-09-23T01:45:58+00:00,0.612458%,82983.67679627,0.0209546,818941214,81213798,0.02106071,0.01961348,0.00036982,1.79659,21.35444,12.01067,-1.49033,-6.28434,-52.0666,55.80359,81213798,14497753,1.80221
uniswap,trias-token,"Artificial Intelligence (AI), AI Agents",weth,Uniswap V2 (Ethereum),2024-09-23T03:25:19+00:00,0.670366%,36.7023610003829,5.17,52144827,859712,5.3,4.97,-0.06239225920179,-1.19131,20.34005,18.10084,-4.62178,-38.44556,-65.75439,87.83223,859712,-194723.055153,-0.37204
uniswap,reserve-rights-token,Real World Assets (RWA),weth,Uniswap V2 (Ethereum),2024-09-23T01:34:18+00:00,0.688403%,30555.2714137824,0.00709701,364433596,25200311,0.00715733,0.00651672,0.00035234,5.22404,19.99082,35.4778,10.16752,41.14854,8.85992,286.25292,25200311,18506443,5.34981
